id,material_code,material_name,unit,material_type,width,length,current_is_splittable,suggest,basis,confidence
1700,1687,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1701,1688,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1703,1690,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1704,1691,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1708,1695,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1709,1696,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1710,1697,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1711,1698,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1712,1699,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1713,1700,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1714,1701,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1716,1703,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1720,1707,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1721,1708,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1724,1711,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1725,1712,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1726,1713,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1727,1714,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1728,1715,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1729,1716,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1730,1717,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1731,1718,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1732,1719,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1733,1720,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1734,1721,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1735,1722,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1736,1723,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1737,1724,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1738,1725,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1742,1729,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1743,1730,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1744,1731,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1747,1734,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1750,1737,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1751,1738,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1753,1740,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1757,1744,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1758,1745,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1759,1746,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1760,1747,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1761,1748,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1762,1749,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1763,1750,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1766,1753,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1767,1754,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1768,1755,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1769,1756,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1770,1757,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1771,1758,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1773,1760,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1783,1770,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1787,1774,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1794,1781,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1795,1782,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1796,1783,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1797,1784,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1801,1788,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1802,1789,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1803,1790,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1804,1791,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1805,1792,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1808,1795,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
1809,1796,原材料,个,1,,0.0000,1,0,"占位数据：名称字面为「原材料」且编码为纯数字，无真实物料语义",高
